code,name,ects,link,professor,description
MATH-451,Numerical approximation of PDEs,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/numerical-approximation-of-pdes-MATH-451,Buffa Annalisa,"The course is about the derivation, theoretical analysis and implementation of the finite element method for the numerical approximation of partial differential equations in one and two space dimensions."
MATH-459,Numerical methods for conservation laws,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/numerical-methods-for-conservation-laws-MATH-459,Licht Martin Werner,"Introduction to the development, analysis, and application of computational methods for solving conservation laws with an emphasis on finite volume, limiter based schemes, high-order essentially non-oscillatory schemes, and discontinuous Galerkin methods."
BIO-377,Physiology by systems,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/physiology-by-systems-BIO-377,Roy Sylvain,"Le but est de connaitre et comprendre le fonctionnement des systèmes cardiovasculaire, urinaire, respiratoire, digestif, ainsi que du métabolisme de base et sa régulation afin de déveloper une réflection scientifique biomédicale."
MSE-340,Polymer composites + Laboratory Work,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/polymer-composites-laboratory-work-MSE-340,"Bourban Pierre-Etienne, Michaud Véronique","Les propriétés mécaniques et physiques des composites anisotropes ainsi que leurs outils de calcul sont présentés. Les constituants, les mises en oeuvre et les relations microstructure-procédé-propriété sont décrits pour les composites polymères utilisés dans le transport, le sport et l'énergie."
MSE-362,Polymer science,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/polymer-science-MSE-362,Görl Daniel,"Introduction à la physique des polymères et aux liens entre structures chimiques et propriétés macroscopiques, avec accent sur la morphologie et le comportement thermomécanique. Méthodes de mise en œuvre, fournissant les bases nécessaires à la sélection des polymères dans un contexte industriel."
MICRO-330,Sensors,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/sensors-MICRO-330,"Boero Giovanni, Shea Herbert",Principes physiques et électronique utilisés dans les capteurs. Applications des capteurs.
EE-511,Sensors in medical instrumentation,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/sensors-in-medical-instrumentation-EE-511,"Chételat Olivier Pierre, Ionescu Anisoara","Fundamental principles and methods used for physiological signal conditioning. Electrode, optical, resistive, capacitive, inductive, and piezoelectric sensor techniques used to detect and convert physiological information to electrical signals. Medical devices for physiological signal monitoring."
EE-585,Space mission design and operations,2,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/space-mission-design-and-operations-EE-585,Kuntzer Thibault Adrien,"This course is a ""concepts"" course. It introduces a variety of concepts to design and operate a space mission. These concepts cover orbital mechanics, spacecraft operation phases and critical subsystems."
MSE-351,Surface analysis,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/surface-analysis-MSE-351,"Igual Muñoz Anna Neus, Stolichnov Igor","The course treats the main surface analysis methods for the characterization of surfaces, interfaces and thin films. It discusses how these methods can be applied to gain specific knowledge about structural, chemical and functional properties of surfaces and thin films. Limitation to 18 students!"
CIVIL-450,Thermodynamics of comfort in buildings,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/thermodynamics-of-comfort-in-buildings-CIVIL-450,Khovalyg Dolaana,"This course provides an integrated approach to analyzing indoor human thermal comfort by examining the correlation between the outdoor environment, thermodynamic processes in buildings, human thermoregulation, and the local thermal sensation of occupants."
MSE-485,Tribology,2,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/tribology-MSE-485,"Igual Muñoz Anna Neus, Mischler Stefano","This introductory course in tribology (science of friction, lubrication and wear) has specific goals : to present the basic principles of tribology, to develop the attitude to analyse tribological and to illustrate correlations between materials and tribological properties."
ME-524,Advanced control systems,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/advanced-control-systems-ME-524,Karimi Alireza,"This course covers some theoretical and practical aspects of robust and adaptive control. This includes H-2 and H-infinity control in model-based and data-driven framework by convex optimization, direct, indirect and switching adaptive control. The methods are implemented in a hands-on lab."
ME-420,Advanced design for sustainable future,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/advanced-design-for-sustainable-future-ME-420,Paik Jamie,
ME-451,Advanced energetics,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/advanced-energetics-ME-451,Maréchal François,"Methods for the rational use and conversion of energy in industrial processes : how to analyse the energy usage, calculate the heat recovery by pinch analysis, define heat exchanger network, integrate heat pumps and cogeneration units and realise exergy analysis of energy conversion systems."
ME-465,Advanced heat transfer,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/advanced-heat-transfer-ME-465,,"The course will deepen the fundamentals of heat transfer. Particular focus will be put on radiative and convective heat transfer, and computational approaches to solve complex, coupled heat transfer problems."
ME-445,Aerodynamics,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/aerodynamics-ME-445,Mulleners Karen Ann J,This course will provide the fluid dynamic background to understand how air flows around two- and three-dimensional wings and bodies and to understand and calculate the aerodynamics forces and moments acting on the objects as a result of the air flow.
ME-435,Aeroelasticity and fluid-structure interaction,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/aeroelasticity-and-fluid-structure-interaction-ME-435,Farhat Mohamed,"La réponse statique et dynamique des systèmes couplés fluide-structure résultant de l'excitation indépendante, l'excitation induite par le mouvement, et l'excitation induite par les instabilités des fluides."
ME-403,Applied mechanical design,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/applied-mechanical-design-ME-403,Schiffmann Jürg Alexander,"Students will be exposed to hands-on design problems throughout the term. They will acquire methodologies to (1) address open ended engineering problems, (2) cultivate creativity, (3) support decision making and (4) develop problem solving abilities."
ME-481,Biomechanics of the cardiovascular system,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/biomechanics-of-the-cardiovascular-system-ME-481,Stergiopulos Nikolaos,"This lecture will cover anatomy and physiology of the cardiovascular system, biophysics of the blood, cardiac mechanics, hemodynamics and biomechanics of the arterial system, microcirculation and biomechanics of the venous system."
ME-482,Biomechanics of the musculoskeletal system,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/biomechanics-of-the-musculoskeletal-system-ME-482,Pioletti Dominique,"The basis for a mechanical description of the musculoskeletal system are presented. This description is based on the concepts of solid mechanics, physiology and anatomy of the musculoskeletal system. Concrete examples of the development of implants are also covered."
ME-462,Cavitation and interface phenomena,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/cavitation-and-interface-phenomena-ME-462,Farhat Mohamed,"Introduction, concepts de base; implosion d'une bulle de cavitation; dynamique des cavits attachées; cavitation dans les structures tourbillonnaires; applications industrielles."
ME-498,Continuous improvement of manufacturing systems,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/continuous-improvement-of-manufacturing-systems-ME-498,Kaboli Amin,"Continuous Improvement encompasses the ongoing effort to capture, create, and deliver value to internal and external customers. This course empowers students to lead teams and harness technology to improve products, services, and processes."
ME-428,Data-driven design & fabrication methods,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/data-driven-design-fabrication-methods-ME-428,Hughes Josephine Anna Eleanor,"There is an increasing need for data-driven methods for automated design and fabrication of complex mechanical systems. This course covers methods for encoding the design space, optimization and search approaches and digital fabrication methods."
ME-473,Dynamic finite element analysis of structures,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/dynamic-finite-element-analysis-of-structures-ME-473,Burzio Stefano Francesco,"The course focuses on the numerical analysis of 3D structures using the finite element method in the context of linear elasticity. Students will gain proficiency in numerical techniques widely employed in static and dynamic structural analysis, and apply these methods to address real-world problems."
ME-551,Engines and fuel cells,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/engines-and-fuel-cells-ME-551,Van Herle Jan,"The students describe and explain the thermodynamic and operating principles of internal combustion engines and all fuel cell types, identify the determining physical parameters for the operating regimes, the efficiencies and the polluting emissions, and compare the systems against each other."
ME-412,Experimental methods in engineering mechanics,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/experimental-methods-in-engineering-mechanics-ME-412,Kolinski John Martin,"This course gives an advanced treatment of experimental methods in the context of mechanics by way of example. Students will construct significant components of experimental apparatus, use their apparatus to collect data, interpret the resulting data, and write reports on the experiments."
ME-459,Heat pump systems,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/heat-pump-systems-ME-459,Schiffmann Jürg Alexander,"This course aims to study heat pumping cycles and technologies, and equipment, such as compressors (positive displacement and dynamic), heat exchangers, and expansion valves."
ME-453,Hydraulic turbomachines,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/hydraulic-turbomachines-ME-453,Vagnoni Elena,"Master lecture on Hydraulic Turbomachines: impulse and reaction turbines,pumps and pump-turbines."
ME-443,Hydroacoustic for hydropower plants,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/hydroacoustic-for-hydropower-plants-ME-443,Nicolet Christophe,"Introduction to pressure wave propagation phenomena in hydraulic circuits, water hammer calculations, transient behaviour of hydroelectric plants, 1D numerical simulation of the dynamic behaviour of Francis, Pelton and Kaplan turbines, and study of the stability of these systems."
ME-444,Hydrodynamics,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/hydrodynamics-ME-444,Gallaire François,"Nondimensionalized Navier-Stokes equations result in a great variety of models (Stokes, Lubrication, Euler, Potential) depending on the Reynolds number. The concept of boundary layer enables us then to identify the different components of the hydrodynamic drag. Wave drag is finally introduced."
ME-466,Instability,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/instability-ME-466,Gallaire François,This course focuses on the physical mechanisms at the origin of the transition of a flow from laminar to turbulent using the hydrodynamic instability theory.
ME-413,Introduction to additive manufacturing,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/introduction-to-additive-manufacturing-ME-413,"Boillat Eric, Brugger Jürgen, Moser Christophe",
ME-464,Introduction to nuclear engineering,2,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/introduction-to-nuclear-engineering-ME-464,Scolaro Alessandro,"This course is intended to understand the engineering design of nuclear power plants using the basic principles of reactor physics, fluid flow and heat transfer. This course includes the following: Reactor designs, Thermal analysis of nuclear fuel, Nuclear safety and Reactor dynamics"
ME-516,Lifecycle performance of product systems,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/lifecycle-performance-of-product-systems-ME-516,Friot Damien Antoine,"Provide the conceptual, technical and methodological understanding for evaluating the environmental, and social performance of products and services over their life cycle."
ME-446,Liquid-gas interfacial heat and mass transfer,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/liquid-gas-interfacial-heat-and-mass-transfer-ME-446,Lu Zhengmao,"This course covers the fundamental and practical analysis of liquid-gas interfacial heat and mass transfer in various contexts including power generation, water purification, and cooling. Students will learn about the multiscale physics involved in evaporation, boiling, and condensation."
ME-402,Mechanical engineering project II,10,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/mechanical-engineering-project-ii-ME-402,Profs divers *,L'étudiant applique les compétences acquises dans un projet académique ou industriel.
ME-410,Mechanical product design and development,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/mechanical-product-design-and-development-ME-410,Paik Jamie,"Study and explore design principles of the different mechatronic components and systems. We will cover in-depth especially on meso-scale actuators, sensors and body construction methods."
ME-411,Mechanics of slender structures,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/mechanics-of-slender-structures-ME-411,Nunes Pereira de Almeida Reis Pedro Miguel,Analysis of the mechanical response and deformation of slender structural elements.
ME-480,Mechanobiology: how mechanics regulate life,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/mechanobiology-how-mechanics-regulate-life-ME-480,"Persat Alexandre Louis André, Sakar Mahmut Selman","The objective of this course is to expose students to the fundamentals of mechanobiology. We will highlight the technologies that enable the study of living systems including mechanical manipulation and characterization, along with computational modeling frameworks."
ME-426,Micro/Nanomechanical devices,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/micro-nanomechanical-devices-ME-426,Villanueva Torrijo Luis Guillermo,"In this course we will see an overview of the exciting field of Micro and Nanomechanical systems. We will go over the dfferent scaling laws that dominate the critical parameters, how size affects material properties, how these devices are manufactured, designed and later used."
ME-436,Micro/Nano robotics,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/micro-nano-robotics-ME-436,Sakar Mahmut Selman,"The objective of this course is to expose students to the fundamentals of robotics at small scale. This includes a focus on physical laws that predominate at the nano and microscale, technologies for fabricating small devices, bioinspired design and control paradigms, and applications of the field."
ME-470,Modeling of soft and biological matters,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/modeling-of-soft-and-biological-matters-ME-470,Kim Sangwoo,This course aims to provide students with a comprehensive understanding of theoretical and computation modeling approaches applicable to soft and biological matter.
ME-454,Modelling and optimization of energy systems,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/modelling-and-optimization-of-energy-systems-ME-454,Maréchal François,"The goal of the lecture is to present and apply techniques for the modelling and the thermo-economic optimisation of industrial process and energy systems. The lecture covers the problem statement, the solving methods for the simulation and the single and multi-objective optimisation problems."
ME-425,Model predictive control,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/model-predictive-control-ME-425,Jones Colin Neil,"Provide an introduction to the theory and practice of Model Predictive Control (MPC). Main benefits of MPC: flexible specification of time-domain objectives, performance optimization of highly complex multivariable systems and ability to explicitly enforce constraints on system behavior."
ME-429,Multiagent decision-making and control,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/multiagent-decision-making-and-control-ME-429,Kamgarpour Maryam,
ME-422,Multivariable control,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/multivariable-control-ME-422,Ferrari Trecate Giancarlo,"This course covers methods for the analysis and control of systems with multiple inputs and outputs, which are ubiquitous in modern technology and industry. Special emphasis will be placed on discrete-time systems due to their relevance to digital and embedded control architectures."
ME-469,Nano-scale heat transfer,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/nano-scale-heat-transfer-ME-469,Tagliabue Giulia,In this course we study heat transfer (and energy conversion) from a microscopic perspective. First we focus on understanding why classical laws (i.e. Fourier Law) are what they are and what are their limits of validity. Next we discuss emerging opportunities in nanoengineering energy devices.
ME-427,Networked control systems,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/networked-control-systems-ME-427,Ferrari Trecate Giancarlo,"This course offers an introduction to control systems using communication networks for interfacing sensors, actuators, controllers, and processes. Challenges due to network non-idealities and opportunities offered by communication will be analyzed."
ME-523,Nonlinear Control Systems,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/nonlinear-control-systems-ME-523,Müllhaupt Philippe,"Les systèmes non linéaires sont analysés en vue d'établir des lois de commande. On présente la stabilité au sens de Lyapunov, ainsi que des méthodes de commande géométrique (linéarisation exacte). Divers exemples illustrent la théorie (exercices papier crayon et simulations à l'ordinateur)."
ME-474,Numerical flow simulation,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/numerical-flow-simulation-ME-474,Boujo Edouard,"This course provides practical experience in the numerical simulation of fluid flows. Numerical methods are presented in the framework of the finite volume method. A simple solver is developed with Matlab, and a commercial software is used for more complex problems."
ME-484,Numerical methods in biomechanics,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/numerical-methods-in-biomechanics-ME-484,Terrier Alexandre,"Students understand and apply numerical methods (FEM) to answer a research question in biomechanics. They know how to develop, verify and validate multi-physics and multi-scale numerical models. They can analyse and comment results in an oral presentation and a written report."
ME-419,Production management,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/production-management-ME-419,Kaboli Amin,"Production management deals with producing goods sustainably at the right time, quantity, and quality with the minimum cost. This course equips students with practical skills and tools for effectively managing demand, supply, and implementing advanced analytics in manufacturing companies."
ME-460,Renewable energy (for ME),4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/renewable-energy-for-me-ME-460,"Haussener Sophia, Van Herle Jan","The students assess and compare all renewable energy resources, their real potentials, limitations and best applications (energy services). Solar thermal, solar electric, wood, bioliquids, biogas, hydropower incl. tidal and wave power, wind, geothermal incl. heat pumps and buildings."
ME-468,Solar energy conversion,4,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/solar-energy-conversion-ME-468,,"The course will provide fundamentals and technological details of solar energy conversion devices and systems, including 1) solar fuels by photoelectrochemistry, photocatalysis, and solar thermochemistry, 2) solar electricity by PV and concentrated solar power, and 3) solar heat by solar collectors."
ME-421,System identification,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/system-identification-ME-421,Karimi Alireza,Identification of discrete-time linear models using experimental data is studied. The correlation method and spectral analysis are used to identify nonparametric models and the subspace and prediction error methods to estimate the plant and noise model parameters. Hands-on labs are included.
ME-458,Thermal power plants,3,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/thermal-power-plants-ME-458,,
ME-467,Turbulence,5,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/turbulence-ME-467,Schneider Tobias,"This course provides an introduction to the physical phenomenon of turbulence, its probabilistic description and modeling approaches including RANS and LES. Students are equipped with the basic knowledge to tackle complex flow problems in science and engineering practice."
ME-597,Engineering internship credited with master project(master in Mechanical engineering),0,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/engineering-internship-credited-with-master-project-master-in-mechanical-engineering-ME-597,Profs divers *,L'étudiant effectue un stage en entreprise dans un domaine d'activité où les compétences de l'ingénieur mécanicien sont mises en valeur.
ME-599,Master project in Mechanical Engineering,30,https://edu.epfl.ch/studyplan/en/master/mechanical-engineering/coursebook/master-project-in-mechanical-engineering-ME-599,Profs divers *,L'étudiant applique les compétences acquises dans un projet de recherche académique (d'une durée de 17 semaines à l'EPFL ou de 25 semaines dans une autre université) ou industriel (25 semaines).
EE-435,Analog circuit design II (for MNIS),4,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/analog-circuit-design-ii-for-mnis-EE-435,Koukab Adil,"The course provides a comprehensive treatment of analog IC design, emphasizing new solutions and paradigms used in today's low-power electronic systems. The analysis and design are first introduced from an intuitive perspective before the rigorous treatment and practical application in EDA-Lab."
CS-472,Design technologies for integrated systems,6,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/design-technologies-for-integrated-systems-CS-472,De Micheli Giovanni,"Hardware compilation is the process of transforming specialized hardware description languages into circuit descriptions, which are iteratively refined, detailed and optimized. The course presents algorithms, tools and methods for hardware compilation and logic synthesis."
EE-334,Digital systems design,4,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/digital-systems-design-EE-334,Burg Andreas Peter,"Students will acquire basic knowledge about methodologies and tools for the design, optimization, and verification of custom digital systems/hardware. They learn how to design synchronous digital circuits on register transfer level, analyse their timing and implement them in VHDL and on FPGAs."
EE-429,Fundamentals of VLSI design,6,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/fundamentals-of-vlsi-design-EE-429,"Burg Andreas Peter, Levisse Alexandre Sébastien Julien","The course introduces the fundamentals of digital integrated circuits and the technology aspects from a designers perspective. It focuses mostly on transistor level, but discusses also the extension to large digital semicustom designs."
EE-535,Nanoelectronics,2,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/nanoelectronics-EE-535,Ionescu Mihai Adrian,"This lecture overviews and discusses the last trends in the technology and principles of nanoelectronic devices for more aggressive scaling, better performances, added functionalities and lower energy per function. The opportunities of these advances compared to industrial roadmaps are analized."
EE-536,Physical models for micro and nanosystems,2,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/physical-models-for-micro-and-nanosystems-EE-536,Kis Andras,"Students will learn simple theoretical models, the theoretical background of finite element modeling as well as its application to modeling charge, mass and heat transport in electronic, fluidic and electromechanical micro and nanosystem."
EE-530,Test of VLSI systems,2,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/test-of-vlsi-systems-EE-530,Schmid Alexandre,"Test of VLSI Systems covers theoretical knowledge related to the major algorithms used in VLSI test, and design for test techniques. Basic knowledge related to computer-aided design for test techniques, and their integration into a design-flow are presented."
EE-524,Advanced A/MS VLSI: A-to-D Converter,3,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/advanced-a-ms-vlsi-a-to-d-converter-EE-524,,Not given in 2024-2025
EE-515,Fundamentals of biosensors and electronic biochips,3,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/fundamentals-of-biosensors-and-electronic-biochips-EE-515,Guiducci Carlotta,"The labels ""biosensor"" and ""eBiochip"" have been employed to refer to the most diverse systems and in several fields of application. The course is meant not only to provide means to dig into this sea but also a thoughtful understanding of the detection principles and a design perspective."
EE-556,Mathematics of data: from theory to computation,6,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/mathematics-of-data-from-theory-to-computation-EE-556,Cevher Volkan,"This course provides an overview of key advances in continuous optimization and statistical analysis for machine learning. We review recent learning formulations and models as well as their guarantees, describe scalable solution techniques and algorithms, and illustrate the trade-offs involved."
MICRO-523,Optical detectors,3,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/optical-detectors-MICRO-523,Bruschini Claudio,"Students analyse the fundamental characteristics of optical detectors, their architectures, selected applications and case studies. Photoemissive devices, photodiodes, infrared sensors and single-photon detectors are studied. CCD, CMOS and SPAD cameras are analysed in detail."
EE-426,Radio frequency circuits design techniques,4,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/radio-frequency-circuits-design-techniques-EE-426,Ruffieux David,RF has changed our daily life in our ever connected wireless world (guess how many radios you have in your smartphone?). The goal of this course is to get familiar with RF design techniques in view of understanding the basics behind wireless communication.
EE-557,Semiconductor devices I,4,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/semiconductor-devices-i-EE-557,Matioli Elison de Nazareth,
MICRO-568,Seminar in physiology and instrumentation,2,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/seminar-in-physiology-and-instrumentation-MICRO-568,Radenovic Aleksandra,Acquérir la connaissance de l'état de l'art dans l'instrumentation bio-médicale. Comprendre la physiologie associée aux techniques de mesures.
EE-442,Wireless receivers: algorithms and architectures,4,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/wireless-receivers-algorithms-and-architectures-EE-442,Burg Andreas Peter,"The students will learn about the basic principles of wireless communication systems, including transmission and modulation schemes as well as the basic components and algorithms of a wireless receiver. They develop an understanding for the wireless channel and system performance and limitations."
EE-597(a),Engineering internship credited with master project (master in Electrical and Electronical engineering),0,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/engineering-internship-credited-with-master-project-master-in-electrical-and-electronical-engineering-EE-597-A,Profs divers *,
EE-599(a),Master project in Electrical and Electronic Engineering,30,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/master-project-in-electrical-and-electronic-engineering-EE-599-A,Profs divers *,L'étudiant effectue un Projet de Master académique ou industriel. Il/elle utilisera ses compétences et ses connaissances exigées pour accomplir un travail de Master indépendant en Génie électrique et électronique.
EE-599(b),MNIS Master project for students from Grenoble,30,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/mnis-master-project-for-students-from-grenoble-EE-599-B,Profs divers *,L'étudiant effectue un Projet de Master académique ou industriel. Il/elle utilisera ses compétences et ses connaissances exigées pour accomplir un travail de Master indépendant en Génie électrique et électronique.
EE-599(c),MNIS Master project for students from Torino,30,https://edu.epfl.ch/studyplan/en/master/micro-and-nanotechnologies-for-integrated-systems/coursebook/mnis-master-project-for-students-from-torino-EE-599-C,Profs divers *,L'étudiant effectue un Projet de Master académique ou industriel. Il/elle utilisera ses compétences et ses connaissances exigées pour accomplir un travail de Master indépendant en Génie électrique et électronique.
MICRO-455,Machine learning I,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/machine-learning-i-MICRO-455,Billard Aude,
MICRO-498,Microengineering project I,10,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/microengineering-project-i-MICRO-498,Profs divers *,L'étudiant applique les compétences acquises dans un projet de recherche académique ou industriel.
MICRO-406,Products design & systems engineering,10,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/products-design-systems-engineering-MICRO-406,"Bellouard Yves, Charbon Edoardo",This course will cover all the aspects of product design and system engineering from learning relevant methods to the actual implementation in a hands-on practice of product development.
EE-524,Advanced A/MS VLSI: A-to-D Converter,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/advanced-a-ms-vlsi-a-to-d-converter-EE-524,,Not given in 2024-2025
MICRO-413,Advanced additive manufacturing technologies,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/advanced-additive-manufacturing-technologies-MICRO-413,"Brugger Jürgen, Moser Christophe, Pu Ye","Advanced 3D forming techniques for high throughput and high resolution (nanometric) for large scale production. Digital manufacturing of functional layers, microsystems and smart systems."
EE-523,Advanced analog integrated circuit design,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/advanced-analog-integrated-circuit-design-EE-523,Shoaran Mahsa,"Introduction to advanced topics in analog and mixed-signal CMOS circuits at the transistor level. The course will focus on practical aspects of IC design, quantitative performance measures, and design trade-offs to develop an intuitive understanding of circuit behavior."
ME-524,Advanced control systems,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/advanced-control-systems-ME-524,Karimi Alireza,"This course covers some theoretical and practical aspects of robust and adaptive control. This includes H-2 and H-infinity control in model-based and data-driven framework by convex optimization, direct, indirect and switching adaptive control. The methods are implemented in a hands-on lab."
MICRO-372,Advanced mechanisms for extreme environments,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/advanced-mechanisms-for-extreme-environments-MICRO-372,Cosandier Florent,"Ce cours présente des concepts d'ingénierie mécanique avancée au travers d'exemples concrets de mécanismes de précision. Ceux-ci fonctionnent dans des environnements extrêmes, que ce soit dans l'espace ou sur terre. Les notions théoriques sont approfondies ainsi que les contraintes environnementales"
MICRO-502,Aerial robotics,5,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/aerial-robotics-MICRO-502,Floreano Dario,"The course provides an introduction to the design, control, and applications of aerial robots. Students will be able to translate theoretical concepts into practice by means of hands-on exercises with simulated and real drones."
EE-320,Analog IC design,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/analog-ic-design-EE-320,Shoaran Mahsa,Introduction to the design of analog CMOS integrated circuits at the transistor level. Understanding and design of basic structures.
EE-512,Applied biomedical signal processing,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/applied-biomedical-signal-processing-EE-512,Lemay Mathieu,"The goal of this course is twofold: (1) to introduce physiological basis, signal acquisition solutions (sensors) and state-of-the-art signal processing techniques, and (2) to propose concrete examples of applications for vital sign monitoring and diagnosis purposes."
